code	url	product_name	brands_tags	stores	owner	labels_tags	nutriscore_score	nutriscore_grade	quantity	fat_100g	saturated_fat_100g	sugars_100g	proteins_100g	carbohydrates_100g	energy_100g	salt_100g	sodium_100g	computed_energy_100g	organic	level_salt	level_saturated_fat	level_sugars	level_fat	vegan	vegetarian	palm_oil
3230890409882	http://world-en.openfoodfacts.org/product/3230890409882/aiguillette-de-poulet-cornflakes-1kg-maitre-coq	Aiguillette de poulet cornflakes (1kg)	maitre-coq	Leclerc	NA	en:french-meat,en:french-poultry	1	b	1000 g	8.4	1	1.3	17	14	844	1	0.4	837.8	f	m	l	l	m	f	f	f
8717701002470	http://world-en.openfoodfacts.org/product/8717701002470/aiguillette-de-poulet-enrobage-multigrains-sadia	Aiguillette de Poulet Enrobage Multigrains	sadia	NA	NA	en:halal,en:products-for-professional-use	3	c	8 kg (8 * 1 kg e)	6	1.6	0.5	17	16	821	1.2	0.48	783	f	m	m	l	m	f	f	t
0253099018306	http://world-en.openfoodfacts.org/product/0253099018306/aiguillette-de-poulet-jaune-la-nouvelle-agriculture	Aiguillette de poulet jaune	la-nouvelle-agriculture	NA	NA	fr:bleu-blanc-coeur	-4	a	NA	1.3	0.4	0	23	0	435	0.11	0.044	439.1	f	l	l	l	l			
0253099015022	http://world-en.openfoodfacts.org/product/0253099015022/aiguillette-de-poulet-jaune	Aiguillette de poulet jaune	NA	NA	NA	fr:bleu-blanc-coeur	-4	a	NA	1.3	0.4	0	23	0	435	0.11	0.044	439.1	f	l	l	l	l			
0253099022044	http://world-en.openfoodfacts.org/product/0253099022044/aiguillette-de-poulet-jaune	Aiguillette de poulet jaune	NA	NA	NA	fr:bleu-blanc-coeur	-4	a	NA	1.3	0.4	0	23	0	440	0.11	0.044	439.1	f	l	l	l	l			
0253099015480	http://world-en.openfoodfacts.org/product/0253099015480/aiguillette-de-poulet-jaune-la-nouvelle-agriculture	Aiguillette de Poulet jaune	la-nouvelle-agriculture	NA	NA	fr:bleu-blanc-coeur	-4	a	NA	1.3	0.4	0	23	0	435	0.1	0.04	439.1	f	l	l	l	l			
3700634209783	http://world-en.openfoodfacts.org/product/3700634209783/aiguillette-de-poulet-jaune	AIGUILLETTE DE POULET JAUNE	NA	NA	NA	en:green-dot	-4	a	NA	2.6	0.6	0	23	0	473	0.1	0.04	487.2	f	l	l	l	l			
3230890817847	http://world-en.openfoodfacts.org/product/3230890817847/aiguillette-de-poulet-marinee-au-thym-et-au-citron-maitre-coq	Aiguillette de poulet marinée au thym et au citron	maitre-coq	NA	NA	NA	-4	a	NA	0.5	0	0.9	22	0.9	402	0.06	0.024	407.8	NA	l	l	l	l			
3230890930805	http://world-en.openfoodfacts.org/product/3230890930805/aiguillette-de-poulet-marinee-barbecue-maitre-coq	Aiguillette de poulet marinee barbecue	maitre-coq	NA	NA	NA	-2	a	NA	2.8	0.5	1.8	21	2.5	502	0.62	0.248	503.1	NA	m	l	l	l			
0204130033659	http://world-en.openfoodfacts.org/product/0204130033659/aiguillette-de-poulet-marinees-thym-citron-crues	Aiguillette de poulet marinées Thym-citron crues	NA	NA	NA	en:green-dot	-4	a	NA	3.5	0.8	1.3	21	1.3	506	0.1	0.04	508.6	f	l	l	l	m			
0215711016077	http://world-en.openfoodfacts.org/product/0215711016077/aiguillette-de-poulet-marinees-tomates-origan-maitre-coq	Aiguillette de poulet marinées tomates origan	maitre-coq	NA	NA	NA	-2	a	NA	1.5	0.5	0.6	22	1.1	448	0.63	0.252	448.2	NA	m	l	l	l			
3256228120427	http://world-en.openfoodfacts.org/product/3256228120427/aiguillette-de-poulet-panee-u	Aiguillette de poulet panée	u	Magasins U	org-systeme-u	en:nutriscore,en:nutriscore-grade-b	1	b	200 g	7.9	0.9	0.8	17	16	865	1.2	0.48	853.3	f	m	l	l	m	f	f	
3256224756507	http://world-en.openfoodfacts.org/product/3256224756507/aiguillette-de-poulet-panure-croustillante-u	Aiguillette de poulet panure croustillante	u	Magasins U	org-systeme-u	en:french-meat,en:french-poultry,en:made-in-france	0	b	200 g	7.9	1	0.8	19	16	900	1.05	0.42	887.3	f	m	l	l	m	f	f	f
0215537024539	http://world-en.openfoodfacts.org/product/0215537024539/aiguillette-de-poulet-recette-huile-d-olive-et-romarin-maitre-coq	Aiguillette de poulet recette huile d'olive et romarin	maitre-coq	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-1	a	NA	4.1	0.9	0	21	0	506	0.79	0.316	508.7	f	m	l	l	m			
0215711029718	http://world-en.openfoodfacts.org/product/0215711029718/aiguillette-de-poulet-recette-tomates-origan-maitre-coq	Aiguillette de poulet recette tomates origan	maitre-coq	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-2	a	NA	1.3	0.4	0	22	0.9	431	0.63	0.252	437.4	f	m	l	l	l	f	f	f
3095758012013	http://world-en.openfoodfacts.org/product/3095758012013/aiguillette-de-poulet-roti-fleury-michon	Aiguillette de poulet rôti	fleury-michon	NA	NA	NA	3	c	250 g	1.4	0.2	2	24	2	490	1.8	0.72	493.8	NA	h	l	l	l			
3256225734238	http://world-en.openfoodfacts.org/product/3256225734238/aiguillette-de-poulet-rotie-u	Aiguillette de poulet rôtie	u	Magasins U	org-systeme-u	en:french-meat,en:french-poultry	2	b	240 g	1	0.3	2.2	27	2.9	545	1.4	0.56	545.3	f	m	l	l	l	f	f	f
3508100170083	http://world-en.openfoodfacts.org/product/3508100170083/aiguillette-de-poulet-rotie	Aiguillette de poulet rôtie	NA	NA	NA	en:no-palm-oil	0	b	NA	2.6	0.5	1.5	11	4.1	356	0.93	0.372	352.9	f	m	l	l	l			
0213329024200	http://world-en.openfoodfacts.org/product/0213329024200/aiguillette-de-poulets-la-nouvelle-agriculture	Aiguillette de Poulets	la-nouvelle-agriculture	NA	NA	en:no-antibiotics,en:french-meat,en:chickens-raised-without-antibiotics,en:french-poultry	-4	a	221 g (6 morceaux)	1.3	0.4	0	23	0	440	0.11	0.044	439.1	f	l	l	l	l	f	f	f
2278954024665	http://world-en.openfoodfacts.org/product/2278954024665/aiguillette-de-poulet-tandoori-giffaud	Aiguillette de poulet tandoori	giffaud	NA	NA	NA	3	c	NA	6.3	1.3	0.6	25	0.9	661	1.5	0.6	673.4	NA	m	l	l	m	f	f	f
3230890038945	http://world-en.openfoodfacts.org/product/3230890038945/aiguillette-de-poulet-thym-citron-maitre-coq	Aiguillette de poulet thym citron	maitre-coq	NA	NA	en:french-meat,en:french-poultry	1	b	260 g	1.2	0.4	0	23	0	435	1.3	0.52	435.4	f	m	l	l	l	f	f	
0215711022962	http://world-en.openfoodfacts.org/product/0215711022962/aiguillette-de-poulet-tomate-origan-maitre-coq	Aiguillette de poulet Tomate Origan	maitre-coq	NA	NA	en:french-meat,en:no-artificial-flavors,en:french-poultry,en:nutriscore,en:nutriscore-grade-a,fr:triman	-1	a	NA	1.3	0.4	0	22	0.8	431	0.83	0.332	435.7	f	m	l	l	l	f	f	f
2276753032676	http://world-en.openfoodfacts.org/product/2276753032676/aiguillettes-le-gaulois	Aiguillettes	le-gaulois	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	2.1	0.5	0	22	0	448	0.15	0.06	451.7	f	l	l	l	l	f	f	f
3571320012754	http://world-en.openfoodfacts.org/product/3571320012754/aiguillettes	Aiguillettes	NA	NA	NA	en:halal,fr:controle-de-la-mosquee-d-evry-courcouronnes	-4	a	NA	0.7	0.3	0.5	24	0.5	431	0.11	0.044	442.4	f	l	l	l	l			
2435280032997	http://world-en.openfoodfacts.org/product/2435280032997/aiguillettes-a-la-milanaise-le-gaulois	Aiguillettes à la milanaise	le-gaulois	NA	NA	en:french-meat,en:french-poultry,en:nutriscore,en:nutriscore-grade-a	-2	a	NA	1.3	0.4	0	20	8.5	527	0.54	0.216	532.6	f	m	l	l	l	f	f	f
2449375093152	http://world-en.openfoodfacts.org/product/2449375093152/aiguillettes-bio-poulet-fermier	Aiguillettes Bio Poulet Fermier	NA	NA	NA	en:organic,en:eu-organic,en:fr-bio-09,en:pgi,fr:ab-agriculture-biologique	-4	a	NA	1.3	0.4	0	25	0	469	0.11	0.044	473.1	t	l	l	l	l			
2600240021650	http://world-en.openfoodfacts.org/product/2600240021650/aiguillettes-blanches-de-poulet-auchan	Aiguillettes blanches de poulet	auchan	Auchan	org-auchan-apaw	NA	-4	a	NA	0.5	0.5	0.5	23	0.5	402	0.11	0.044	418.0	NA	l	l	l	l			
3254568610615	http://world-en.openfoodfacts.org/product/3254568610615/aiguillettes-canard-auchan	Aiguillettes canard	auchan	Auchan	org-auchan-apaw	en:french-meat,en:french-poultry	-4	a	NA	1	0	0	22	0	414	0.21	0.084	411	f	l	l	l	l			
2296392005824	http://world-en.openfoodfacts.org/product/2296392005824/aiguillettes-canard	Aiguillettes canard	NA	NA	NA	en:green-dot,en:pgi	-3	a	NA	4.4	1.6	0.5	22.7	0.5	552	0.2	0.08	557.2	f	l	m	l	m			
2220001052282	http://world-en.openfoodfacts.org/product/2220001052282/aiguillettes-de-canard-monoprix	aiguillettes de canard	monoprix	Monoprix	NA	en:french-meat,en:french-poultry	-4	a	NA	0	0	0	25	0	418	0.15	0.06	425	f	l	l	l	l			
3254568611070	http://world-en.openfoodfacts.org/product/3254568611070/aiguillettes-de-canard-auchan	Aiguillettes de canard	auchan	Auchan	org-auchan-apaw	fr:triman	-4	a	200 g	1	0.5	0.5	22	0.5	414	0.20999999344349	0.083999997377396	419.5	f	l	l	l	l			
2006050051106	http://world-en.openfoodfacts.org/product/2006050051106/aiguillettes-de-canard-corril	Aiguillettes de canard	corril	NA	NA	en:nutriscore,en:nutriscore-grade-a	-4	a	280 g	1	0.2	0.5	22	0.5	414	0.21	0.084	419.5	f	l	l	l	l			
4056489138297	http://world-en.openfoodfacts.org/product/4056489138297/aiguillettes-de-canard-delpeyrat	Aiguillettes de canard	delpeyrat	NA	NA	en:green-dot	-1	a	NA	5.2	1.7	0.5	22	0.5	577	0.5	0.2	574.9	f	m	m	l	m			
3067163632407	http://world-en.openfoodfacts.org/product/3067163632407/aiguillettes-de-canard-delpeyrat	Aiguillettes de canard	delpeyrat	NA	NA	en:green-dot	-1	a	NA	6.4	2.2	0.2	23	0.4	628	0.3	0.12	634.6	f	m	m	l	m			f
2687053032479	http://world-en.openfoodfacts.org/product/2687053032479/aiguillettes-de-canard-delpeyrat	Aiguillettes de canard	delpeyrat	NA	NA	en:no-preservatives	3	c	NA	4.2	1.5	0.5	22	0.7	540	1.4	0.56	541.3	f	m	m	l	m			f
3067163632414	http://world-en.openfoodfacts.org/product/3067163632414/aiguillettes-de-canard-delpeyrat	Aiguillettes de canard	delpeyrat	NA	NA	NA	-1	a	NA	5.2	1.7	0.5	22	0.5	577	0.5	0.2	574.9	NA	m	m	l	m			f
2672645029715	http://world-en.openfoodfacts.org/product/2672645029715/aiguillettes-de-canard-delpeyrat	Aiguillettes de canard	delpeyrat	NA	NA	NA	-1	a	NA	6.6	2.2	0.5	23	0.5	628	0.26	0.104	643.7	NA	l	m	l	m			
3067163632421	http://world-en.openfoodfacts.org/product/3067163632421/aiguillettes-de-canard-delpeyrat	Aiguillettes de canard	delpeyrat	NA	NA	NA	1	b	NA	4.7	1.6	0.5	22	0.5	548	1	0.4	556.4	NA	m	m	l	m			
3435660632396	http://world-en.openfoodfacts.org/product/3435660632396/aiguillettes-de-canard-douce-france	Aiguillettes de canard	douce-france	NA	NA	NA	-4	a	NA	1.3	0.4	0	21	0	397	0.18	0.072	405.1	NA	l	l	l	l			
2262445054972	http://world-en.openfoodfacts.org/product/2262445054972/aiguillettes-de-canard-le-gaulois	Aiguillettes de canard	le-gaulois	NA	NA	en:nutriscore	-4	a	NA	1.4	0.5	0	21	0	406	0.17	0.068	408.8	f	l	l	l	l	f	f	f
4056489193982	http://world-en.openfoodfacts.org/product/4056489193982/aiguillettes-de-canard-lidl	Aiguillettes de canard	lidl	NA	NA	en:green-dot,en:pgi	-4	a	NA	3.1	1	0.5	23	0.6	510	0.11	0.044	515.9	f	l	l	l	m	f	f	f
2220001050905	http://world-en.openfoodfacts.org/product/2220001050905/aiguillettes-de-canard-monoprix	Aiguillettes de canard	monoprix	Monoprix	NA	en:french-meat,en:french-poultry	-4	a	NA	0	0	0	25	0	418	0.15	0.06	425	f	l	l	l	l			
2220001052084	http://world-en.openfoodfacts.org/product/2220001052084/aiguillettes-de-canard-monoprix	Aiguillettes de canard	monoprix	Monoprix	NA	en:french-meat,en:french-poultry	-4	a	NA	0	0	0	25	0	425	0.15	0.06	425	f	l	l	l	l			
2220001051490	http://world-en.openfoodfacts.org/product/2220001051490/aiguillettes-de-canard-monoprix	Aiguillettes de canard	monoprix	Monoprix	NA	NA	-4	a	NA	0	0	0	25	0	418	0.15	0.06	425	NA	l	l	l	l			
2220001054187	http://world-en.openfoodfacts.org/product/2220001054187/aiguillettes-de-canard-monoprix	Aiguillettes de canard	monoprix	NA	NA	NA	-4	a	NA	0	0	0	25	0	418	0.15	0.06	425	NA	l	l	l	l	f	f	f
4056489370031	http://world-en.openfoodfacts.org/product/4056489370031/aiguillettes-de-canard	Aiguillettes de canard	NA	NA	NA	en:french-meat,en:french-duck,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	0.7	0.2	0	21	0	377	0.21	0.084	382.9	f	l	l	l	l			
0293535039694	http://world-en.openfoodfacts.org/product/0293535039694/aiguillettes-de-canard	Aiguillettes de canard	NA	NA	NA	en:french-meat,en:french-poultry	-4	a	NA	1	0	0.1	22	0.5	414	0.1	0.04	419.5	f	l	l	l	l			
4056489276050	http://world-en.openfoodfacts.org/product/4056489276050/aiguillettes-de-canard	Aiguillettes de canard	NA	NA	NA	en:green-dot,en:nutriscore,en:nutriscore-grade-b	0	b	290 g	4.1	1.5	0.6	21	1.8	536	0.9	0.36	539.3	f	m	m	l	m			
3270160882632	http://world-en.openfoodfacts.org/product/3270160882632/aiguillettes-de-canard	Aiguillettes de canard	NA	NA	NA	en:nutriscore,en:nutriscore-grade-a	-3	a	320 g	4.4	1.6	0.7	22	0.7	548	0.13	0.052	548.7	f	l	m	l	m			
2150086006422	http://world-en.openfoodfacts.org/product/2150086006422/aiguillettes-de-canard	Aiguillettes de canard	NA	NA	NA	en:nutriscore,en:nutriscore-grade-a	-3	a	NA	4.4	1.6	0.5	23	0.5	561	0.2	0.08	562.3	f	l	m	l	m			
2220001049725	http://world-en.openfoodfacts.org/product/2220001049725/aiguillettes-de-canard	Aiguillettes de canard	NA	NA	NA	NA	-4	a	NA	0	0	0	25	0	418	0.15	0.06	425	NA	l	l	l	l			
2296758022434	http://world-en.openfoodfacts.org/product/2296758022434/aiguillettes-de-canard	Aiguillettes de canard	NA	NA	NA	NA	-4	a	NA	1	0	0.3	17	0.6	423	0.2	0.08	336.2	NA	l	l	l	l			
4056489513148	http://world-en.openfoodfacts.org/product/4056489513148/aiguillettes-de-canard	Aiguillettes de canard	NA	NA	NA	NA	-4	a	NA	3.1	1	0.5	23	0.6	515	0.11	0.044	515.9	NA	l	l	l	m			
4056489276623	http://world-en.openfoodfacts.org/product/4056489276623/aiguillettes-de-canard	Aiguillettes de canard	NA	NA	NA	NA	0	b	NA	3.2000000476837	1	1.3999999761581	22	2	531	1.1000000238419	0.44000000953676	526.4000017642969	NA	m	l	l	m			
2685355024079	http://world-en.openfoodfacts.org/product/2685355024079/aiguillettes-de-canard	Aiguillettes de canard	NA	NA	NA	NA	1	b	NA	2.9	0.9	1.9	22	2.5	527	1.2	0.48	523.8	NA	m	l	l	l			
3104544072367	http://world-en.openfoodfacts.org/product/3104544072367/aiguillettes-de-canard	Aiguillettes de canard	NA	NA	NA	NA	1	b	NA	3	0.9	1.5	21	2.2	515	1.2	0.48	505.4	NA	m	l	l	m			
3254568610431	http://world-en.openfoodfacts.org/product/3254568610431/aiguillettes-de-canard-auchan	Aiguillettes de Canard	auchan	Auchan	org-auchan-apaw	NA	-4	a	NA	1	0.1	0.1	22	0.1	414	0.21	0.084	412.7	NA	l	l	l	l			
2262445045857	http://world-en.openfoodfacts.org/product/2262445045857/aiguillettes-de-canard-le-gaulois	Aiguillettes de Canard	le-gaulois	NA	NA	en:french-meat,en:french-poultry,en:green-dot,en:nutriscore,en:nutriscore-grade-a	-4	a	NA	1.4	0.5	0	21	0	409	0.17	0.068	408.8	f	l	l	l	l	f	f	f
3564700700617	http://world-en.openfoodfacts.org/product/3564700700617/aiguillettes-de-canard-volandry	Aiguillettes de Canard	volandry,marque-repere	Leclerc	org-scamark	NA	-4	a	210 g	1	0.2	0.5	22	0.5	374	0.17	0.068	419.5	NA	l	l	l	l			
3104544011434	http://world-en.openfoodfacts.org/product/3104544011434/aiguillettes-de-canard-3-baies-maison-montfort	Aiguillettes de canard 3 baies	maison-montfort	NA	NA	en:green-dot,fr:origine-france	3	c	300g	2.9	0.9	0.4	21	1.4	490	1.8	0.72	488.1	f	h	l	l	l			f
3033610024750	http://world-en.openfoodfacts.org/product/3033610024750/aiguillettes-de-canard-a-la-fleur-de-sel-labeyrie	Aiguillettes de canard à la fleur de sel	labeyrie	NA	NA	NA	1	b	NA	5	1.8	0	22	0.7	569	1	0.4	570.9	NA	m	m	l	m	f	f	f
3104544112216	http://world-en.openfoodfacts.org/product/3104544112216/aiguillettes-de-canard-a-la-fleur-de-sel-maison-montfort	Aiguillettes de canard à la fleur de sel	maison-montfort	Leclerc,Carrefour,U,Auchan	NA	fr:origine-france	3	c	Poids Variable	2.9	0.9	0.5	21	1.5	490	1.6	0.64	489.8	f	h	l	l	l			f
0244754015280	http://world-en.openfoodfacts.org/product/0244754015280/aiguillettes-de-canard-a-la-provencale	Aiguillettes de canard à la provençale	NA	NA	NA	NA	4	c	NA	4.6	1.1	0.8	19	3.1	536	1.6	0.64	545.9	NA	h	l	l	m			
3292590851910	http://world-en.openfoodfacts.org/product/3292590851910/aiguillettes-de-canard-assaisonnees-piment-d-espelette-aop-thiriet	Aiguillettes de canard assaisonnées - piment d'Espelette AOP	thiriet	NA	NA	NA	1	b	280 g	4	1.8	0.6	22	6	565	1	0.4	624	NA	m	m	l	m	f	f	
2989428009964	http://world-en.openfoodfacts.org/product/2989428009964/aiguillettes-de-canard-au-piment-d-espelette-labeyrie	Aiguillettes de canard au piment d'Espelette	labeyrie	NA	NA	NA	3	c	NA	4.9	1.8	0	22	0	552	1.4	0.56	555.3	NA	m	m	l	m			
2869544028868	http://world-en.openfoodfacts.org/product/2869544028868/aiguillettes-de-canard-au-piment-d-espelette	Aiguillettes de canard au piment d'Espelette	NA	NA	NA	NA	2	b	NA	3.3	1.14	1.6	22.1	2.3	531	1.25	0.5	536.9	NA	m	l	l	m			
0208072013397	http://world-en.openfoodfacts.org/product/0208072013397/aiguillettes-de-canard-au-poivre-vert-ecrasee-de-pommes-de-terre	Aiguillettes de Canard au poivre vert écrasée de pommes de terre	NA	NA	NA	NA	1	b	NA	4.4	2.5	2.4	8.6	8.9	464	0.8	0.32	460.3	NA	m	m	l	m			
4056489371991	http://world-en.openfoodfacts.org/product/4056489371991/aiguillettes-de-canard-aux-3-baies	Aiguillettes de canard aux 3 baies	NA	NA	NA	NA	1	b	NA	0.7	0.5	0.5	19	2.8	393	1.3	0.52	396.5	NA	m	l	l	l			
3033610095064	http://world-en.openfoodfacts.org/product/3033610095064/aiguillettes-de-canard-aux-5-baies-labeyrie	Aiguillettes de canard aux 5 baies Labeyrie	labeyrie	NA	NA	NA	0	b	280g	4.4	1.6	0	19	2.1	519	0.79	0.316	521.5	NA	m	m	l	m			f
3104544010116	http://world-en.openfoodfacts.org/product/3104544010116/aiguillettes-de-canard-aux-cepes-maison-montfort	Aiguillettes de canard aux cèpes	maison-montfort	NA	NA	NA	2	b	300g	3.2	1	0.6	22	1.3	519	1.4	0.56	514.5	NA	m	l	l	m	f	f	
2687052033729	http://world-en.openfoodfacts.org/product/2687052033729/aiguillettes-de-canard-aux-herbes-de-provence-delpeyrat	Aiguillettes de Canard aux herbes de Provence	delpeyrat	NA	NA	en:no-preservatives	-2	a	NA	5.4	1.6	0.4	21	0.4	556	0.43	0.172	563.6	f	m	m	l	m			f
3460937557560	http://world-en.openfoodfacts.org/product/3460937557560/aiguillettes-de-canard-crue-marinees-a-la-fleur-de-sel-delices-d-auzan	Aiguillettes de canard crue marinees a la fleur de sel	delices-d-auzan	NA	NA	NA	0	b	NA	4.2	1.5	0.4	22.1	0.4	527	0.79	0.316	537.9	NA	m	m	l	m			
3664857006157	http://world-en.openfoodfacts.org/product/3664857006157/aiguillettes-de-canard-crues-a-la-fleur-de-sel	Aiguillettes de canard crues à la fleur de sel	NA	NA	NA	NA	0	b	NA	3.4	1.3	0.5	23	0.5	506	0.86	0.344	525.3	NA	m	l	l	m			
4056489193845	http://world-en.openfoodfacts.org/product/4056489193845/aiguillettes-de-canard-du-sud-ouest-saveurs-de-nos-regions	Aiguillettes de canard du sud ouest	saveurs-de-nos-regions	NA	NA	en:made-in-france,en:pgi	-3	a	NA	4.4000000953674	1.6000000238419	0.5	22.700000762939	0.5	552	0.20000000298023	0.080000001192092	557.2000164985568	f	l	m	l	m			
2296396004939	http://world-en.openfoodfacts.org/product/2296396004939/aiguillettes-de-canard-du-sud-ouest-saveurs-de-nos-regions	Aiguillettes de canard du sud ouest	saveurs-de-nos-regions	NA	NA	NA	-3	a	NA	4.4	1.6	0.5	22.7	0.5	552	0.2	0.08	557.2	NA	l	m	l	m			
3270160203871	http://world-en.openfoodfacts.org/product/3270160203871/aiguillettes-de-canard-du-sud-ouest-picard	Aiguillettes de canard du sud-ouest	picard	Picard	NA	en:green-dot,en:made-in-france,en:pgi	-3	a	320 g	4.4	1.6	0.7	22	0.7	548	0	0	548.7	f	l	m	l	m			
2296393004437	http://world-en.openfoodfacts.org/product/2296393004437/aiguillettes-de-canard-du-sud-ouest-saveurs-de-nos-regions	Aiguillettes de canard du sud-ouest	saveurs-de-nos-regions	NA	NA	en:made-in-france	-3	a	NA	4.4	1.6	0.5	22.7	0.5	552	0.2	0.08	557.2	f	l	m	l	m	f	f	f
2296471005332	http://world-en.openfoodfacts.org/product/2296471005332/aiguillettes-de-canard-du-sud-ouest-saveurs-de-nos-regions	Aiguillettes de canard du Sud-Ouest	saveurs-de-nos-regions	NA	NA	NA	-3	a	NA	4.4	1.6	0.5	22.7	0.5	552	0.2	0.08	557.2	NA	l	m	l	m			
3292590851590	http://world-en.openfoodfacts.org/product/3292590851590/aiguillettes-de-canard-du-sud-ouest-thiriet	Aiguillettes de canard du Sud-Ouest	thiriet	Thiriet	NA	en:pgi	-3	a	500g	4.7	1.7	0.6	23	0.6	577	0.13	0.052	575.1	f	l	m	l	m			
3104544112155	http://world-en.openfoodfacts.org/product/3104544112155/aiguillettes-de-canard-du-sud-ouest-maison-montfort	Aiguillettes de Canard du Sud-Ouest	maison-montfort	Auchan,Leclerc,Carrefour	NA	en:pgi,fr:label-rouge	0	b	Poids Variable	2.9	0.9	0.5	21	1.4	490	1	0.4	488.1	f	m	l	l	l			
3104544077027	http://world-en.openfoodfacts.org/product/3104544077027/aiguillettes-de-canard-du-sud-ouest-maison-montfort	Aiguillettes de Canard du Sud-Ouest	maison-montfort	Auchan,Leclerc,Carrefour,U	NA	en:pgi,fr:label-rouge,fr:origine-france	0	b	240g	2.9	0.9	0.5	21	1.4	490	1	0.4	488.1	f	m	l	l	l			
3104544112162	http://world-en.openfoodfacts.org/product/3104544112162/aiguillettes-de-canard-du-sud-ouest-maison-montfort	Aiguillettes de Canard du Sud-Ouest	maison-montfort	Carrefour,U,Auchan,Leclerc	NA	en:pgi,fr:origine-france	-4	a	NA	3.1	1	0.5	23	0.6	515	0.1	0.04	515.9	f	l	l	l	m	f	f	f
3104544011571	http://world-en.openfoodfacts.org/product/3104544011571/aiguillettes-de-canard-du-sud-ouest-maison-montfort	Aiguillettes de Canard du Sud-Ouest	maison-montfort	U,Leclerc,Auchan,Carrefour	NA	en:pgi,fr:origine-france	-4	a	300g	3.1	1	0.5	23	0.6	515	0.11	0.044	515.9	f	l	l	l	m	f	f	f
3350030209940	http://world-en.openfoodfacts.org/product/3350030209940/aiguillettes-de-canard-du-sud-ouest-crues-monoprix-gourmet	Aiguillettes de canard du Sud-Ouest crues	monoprix-gourmet	Monoprix	org-monoprix	en:pgi	-4	a	300 g	4.5	0.8	0.8	22	0.8	554	0.13	0.052	554.1	f	l	l	l	m			
3033610095040	http://world-en.openfoodfacts.org/product/3033610095040/aiguillettes-de-canard-du-sud-ouest-fleur-de-sel-labeyrie	Aiguillettes de canard du Sud-Ouest Fleur de Sel	labeyrie	NA	NA	NA	1	b	NA	5	1.8	0	22	0.7	569	1	0.4	570.9	NA	m	m	l	m			
3250392620691	http://world-en.openfoodfacts.org/product/3250392620691/aiguillettes-de-canard-fleur-de-sel-guillaume-dunoy	Aiguillettes de canard fleur de sel	guillaume-dunoy	NA	NA	NA	0	b	NA	4.2	1.5	0.4	22.1	0.4	536	0.79	0.316	537.9	NA	m	m	l	m			
3250392149352	http://world-en.openfoodfacts.org/product/3250392149352/aiguillettes-de-canard-la-barquette-de-280-gr-selection-intermarche	Aiguillettes de canard la barquette de 280 Gr	selection-intermarche	NA	NA	en:green-dot,en:pgi	-3	a	280 g	10	1	1	25	1	795	0	0	812	f	l	l	l	m			
3067162168136	http://world-en.openfoodfacts.org/product/3067162168136/aiguillettes-de-canard-marinees-delpeyrat	Aiguillettes de canard marinées	delpeyrat	Carrefour	NA	en:french-meat,en:french-duck	1	b	300 g	4.7	1.6	0.5	22	0.5	551	0.96	0.384	556.4	f	m	m	l	m			f
